accuracy,adjusted_rand_score,der,der_fa,der_miss,der_error,der_total_speech,transition_rate,avg_segment_duration,num_segments,temporal_stability,per_speaker_accuracy_mean,per_speaker_accuracy_std,num_speakers_detected,num_speakers_true,filename,phase,has_temporal_modeling,oracle_speakers,duration
0.8275862068965517,0.671987721697919,0.1724137931034483,0.0,0.0,15.0,87.0,0.11504424778761062,7.142857142857143,14,0.8968253968253969,0.7204029304029305,0.3621428085139932,4,5,exymw.wav,phase2,True,True,113.0
1.0,1.0,0.0,0.0,0.0,0.0,587.0,0.04234527687296417,21.77777777777778,27,0.959375,1.0,0.0,1,1,cmhsm.wav,phase2,True,True,614.0
0.8286604361370716,0.46249953374299657,0.17133956386292834,0.0,0.0,55.0,321.0,0.12312312312312312,6.9523809523809526,42,0.8903743315508021,0.8485180754917597,0.07960398970928573,3,3,bspxd.wav,phase2,True,True,333.0
0.6666666666666666,0.4240348000728704,0.3333333333333333,0.0,0.0,17.0,51.0,0.16,4.666666666666667,9,0.8620689655172414,0.7416625494071146,0.17883928494615436,4,4,gwtwd.wav,phase2,True,True,50.0
0.5523012552301255,0.273908984637136,0.4476987447698745,0.0,0.0,107.0,239.0,0.06870229007633588,12.842105263157896,19,0.9357142857142857,0.47136927567962056,0.3740253726635044,6,6,tguxv.wav,phase2,True,True,262.0
0.8390804597701149,0.608229109784797,0.16091954022988506,0.0,0.0,84.0,522.0,0.148479427549195,5.666666666666667,84,0.8707165109034268,0.8366039635585061,0.022258922510144278,5,5,udjij.wav,phase2,True,True,559.0
0.6484018264840182,0.5155670080057174,0.3515981735159817,0.0,0.0,231.0,657.0,0.16262482168330955,5.104347826086957,115,0.8601226993865031,0.5909297381908057,0.3610291661070325,12,12,mqxsf.wav,phase2,True,True,701.0
0.9826086956521739,0.9310417539449798,0.017391304347826087,0.0,0.0,2.0,115.0,0.05737704918032787,14.375,8,0.9457364341085271,0.9825757575757575,0.0007575757575757347,2,2,willh.wav,phase2,True,True,122.0
0.9803921568627451,0.8761124921111269,0.0196078431372549,0.0,0.0,3.0,153.0,0.032679738562091505,24.666666666666668,6,0.9683544303797468,0.9375,0.05514705882352944,2,2,spzmn.wav,phase2,True,True,153.0
0.96,0.8432835820895522,0.04,0.0,0.0,2.0,50.0,0.04,16.0,3,0.9615384615384615,0.9545454545454546,0.04545454545454547,2,2,fxgvy.wav,phase2,True,True,50.0
0.6956521739130435,0.543432390591068,0.30434782608695654,0.0,0.0,91.0,299.0,0.13291139240506328,6.372093023255814,43,0.88268156424581,0.6427878387772761,0.36123938236091,5,5,ooxnm.wav,phase2,True,True,316.0
0.5714285714285714,0.2411430440282208,0.42857142857142855,0.0,0.0,66.0,154.0,0.07142857142857142,11.916666666666666,12,0.9333333333333333,0.5019915359721185,0.31528081253879603,4,4,mesob.wav,phase2,True,True,154.0
0.8291139240506329,0.7041980052960809,0.17088607594936708,0.0,0.0,27.0,158.0,0.10285714285714286,8.263157894736842,19,0.9067357512953369,0.7498798820227393,0.31351158446405775,7,7,eziem.wav,phase2,True,True,175.0
1.0,1.0,0.0,0.0,0.0,0.0,271.0,0.03985507246376811,22.083333333333332,12,0.9616724738675959,1.0,0.0,1,1,zmndm.wav,phase2,True,True,276.0
0.92,0.6720054203487845,0.08,0.0,0.0,36.0,450.0,0.2138728323699422,3.642857142857143,112,0.8238095238095239,0.8745496326136912,0.08247042469289906,2,2,ppgjx.wav,phase2,True,True,519.0
0.9968404423380727,0.9671072886677975,0.00315955766192733,0.0,0.0,2.0,633.0,0.3105446118192352,2.2118959107806693,269,0.7630415561450045,0.972972972972973,0.02702702702702703,2,2,evtyi.wav,phase2,True,True,863.0
0.8448275862068966,0.6326212096643424,0.15517241379310345,0.0,0.0,27.0,174.0,0.12921348314606743,6.458333333333333,24,0.8855721393034826,0.8611768921615468,0.08253963535385742,10,10,xmfzh.wav,phase2,True,True,178.0
0.920863309352518,0.7355903033206344,0.07913669064748201,0.0,0.0,22.0,278.0,0.2,3.935483870967742,62,0.8333333333333334,0.9096379292457724,0.019413940261297082,3,3,houcx.wav,phase2,True,True,305.0
0.8938775510204081,0.8102864353968454,0.10612244897959183,0.0,0.0,26.0,245.0,0.15845070422535212,5.195652173913044,46,0.8632218844984804,0.7128184549532864,0.3338117449439402,5,6,onpra.wav,phase2,True,True,284.0
0.932806324110672,0.7478508462719765,0.06719367588932806,0.0,0.0,17.0,253.0,0.07421875,11.85,20,0.9309090909090909,0.9288562091503267,0.018856209150326764,2,2,blwmj.wav,phase2,True,True,256.0
0.6991869918699187,0.4841804451845147,0.3008130081300813,0.0,0.0,37.0,123.0,0.2805755395683453,2.5,40,0.7808988764044944,0.4461389961389962,0.32897080655496,5,5,ggvel.wav,phase2,True,True,139.0
0.9551495016611296,0.8786719410996484,0.044850498338870434,0.0,0.0,27.0,602.0,0.044189852700491,20.857142857142858,28,0.9576802507836991,0.9574800560414347,0.01501249921984481,5,5,jynhe.wav,phase2,True,True,611.0
0.5188679245283019,-0.010793138314766844,0.4811320754716981,0.0,0.0,51.0,106.0,0.25396825396825395,2.8484848484848486,33,0.7974683544303798,0.35333333333333333,0.1866666666666667,2,2,ikgcq.wav,phase2,True,True,126.0
1.0,1.0,0.0,0.0,0.0,0.0,219.0,0.2576271186440678,2.844155844155844,77,0.7951482479784368,1.0,0.0,1,1,ztzzr.wav,phase2,True,True,295.0
0.9333333333333333,0.8203871590576057,0.06666666666666667,0.0,0.0,19.0,285.0,0.08934707903780069,9.814814814814815,27,0.9179810725552051,0.9051834130781499,0.061528797798635786,3,3,pgkde.wav,phase2,True,True,291.0
0.9683544303797469,0.8760676408786484,0.03164556962025317,0.0,0.0,5.0,158.0,0.03164556962025317,25.5,6,0.9693251533742332,0.9676046552023623,0.0026923745006079414,2,2,eqttu.wav,phase2,True,True,158.0
0.6201550387596899,0.30727508230341627,0.3798449612403101,0.0,0.0,49.0,129.0,0.19708029197080293,3.9285714285714284,28,0.8353658536585366,0.7498652291105121,0.22365709946545395,3,3,sldwj.wav,phase2,True,True,137.0
0.9246344206974129,0.8537088234855926,0.07536557930258718,0.0,0.0,67.0,889.0,0.09884332281808622,9.021052631578947,95,0.9100478468899521,0.7917788200188964,0.3280343091935816,7,7,bdopb.wav,phase2,True,True,951.0
0.9859154929577465,0.931583800573282,0.014084507042253521,0.0,0.0,3.0,213.0,0.06334841628959276,13.8,15,0.9404255319148936,0.9701320638820639,0.024186117936117912,2,2,qzwxa.wav,phase2,True,True,221.0
0.855072463768116,0.6745286221292515,0.14492753623188406,0.0,0.0,10.0,69.0,0.1326530612244898,6.071428571428571,14,0.8828828828828829,0.8796363636363637,0.07074012502997289,5,5,lknjp.wav,phase2,True,True,98.0
0.9246575342465754,0.7984901249343183,0.07534246575342465,0.0,0.0,55.0,730.0,0.07539682539682539,12.051724137931034,58,0.929889298892989,0.9403732443294793,0.0338329895147731,7,7,ndkwv.wav,phase2,True,True,756.0
0.9041095890410958,0.7438480812431415,0.0958904109589041,0.0,0.0,21.0,219.0,0.05855855855855856,14.928571428571429,14,0.9446808510638297,0.8881688605651229,0.13768012076981956,3,3,irvat.wav,phase2,True,True,222.0
0.9267139479905437,0.7945542902714977,0.07328605200945626,0.0,0.0,31.0,423.0,0.04460093896713615,20.35,20,0.9573033707865167,0.9378968923190878,0.045354624016066526,4,4,txcok.wav,phase2,True,True,426.0
0.8925619834710744,0.7389627453788681,0.10743801652892562,0.0,0.0,52.0,484.0,0.06981519507186858,12.942857142857143,35,0.9347408829174664,0.8979953141625293,0.019100011947146302,5,5,ldkmv.wav,phase2,True,True,487.0
0.859375,0.5804639098104412,0.140625,0.0,0.0,18.0,128.0,0.19444444444444445,4.0,29,0.8372093023255814,0.8920634920634921,0.0764216070934014,3,3,uatlu.wav,phase2,True,True,144.0
0.5161290322580645,0.4276424766897179,0.4838709677419355,0.0,0.0,300.0,620.0,0.16304347826086957,5.084905660377358,106,0.8598130841121495,0.41457012767172463,0.3825924975374656,10,10,tjkfn.wav,phase2,True,True,644.0
0.9584,0.9177853763937898,0.0416,0.0,0.0,26.0,625.0,0.0696594427244582,13.065217391304348,46,0.9348769898697541,0.9486897761748888,0.027352347658785983,6,6,wspbh.wav,phase2,True,True,646.0
0.9277566539923955,0.9090127783915016,0.07224334600760456,0.0,0.0,38.0,526.0,0.055865921787709494,16.35483870967742,31,0.9470899470899471,0.9002916693875896,0.1334222608636523,10,10,ylnza.wav,phase2,True,True,537.0
0.9592391304347826,0.8414072366730042,0.04076086956521739,0.0,0.0,15.0,368.0,0.03968253968253968,22.6875,16,0.9618320610687022,0.9516543209876543,0.023654320987654298,2,2,tcwsn.wav,phase2,True,True,378.0
0.9551856594110115,0.7954382202629552,0.04481434058898848,0.0,0.0,35.0,781.0,0.035623409669211195,26.137931034482758,29,0.9656019656019657,0.9128186243115153,0.06822402971692071,2,2,kklpv.wav,phase2,True,True,786.0
0.9554455445544554,0.8974203317870534,0.04455445544554455,0.0,0.0,9.0,202.0,0.1179245283018868,7.1923076923076925,26,0.8945147679324894,0.9325582354153783,0.0484686937132348,5,5,esrit.wav,phase2,True,True,212.0
0.7475247524752475,0.6534606338393366,0.2524752475247525,0.0,0.0,153.0,606.0,0.14421553090332806,5.869565217391305,92,0.8739612188365652,0.6436147093357125,0.3573051707989101,15,15,cjfer.wav,phase2,True,True,631.0
0.6445497630331753,0.4557165937472776,0.35545023696682465,0.0,0.0,150.0,422.0,0.11084905660377359,7.854166666666667,48,0.900212314225053,0.5230321787436535,0.3741200927397318,8,8,dvngl.wav,phase2,True,True,424.0
0.9099307159353349,0.6578671962412533,0.09006928406466513,0.0,0.0,78.0,866.0,0.08542141230068337,10.56578947368421,76,0.9213011542497377,0.8821777011539809,0.06324766000171739,2,2,mekog.wav,phase2,True,True,878.0
0.8104265402843602,0.6602922395322056,0.1895734597156398,0.0,0.0,40.0,211.0,0.11981566820276497,7.074074074074074,27,0.8930041152263375,0.7234006472637251,0.3006833880164971,7,7,rxgun.wav,phase2,True,True,217.0
0.958904109589041,0.7580797879055675,0.0410958904109589,0.0,0.0,3.0,73.0,0.027777777777777776,23.333333333333332,3,0.972972972972973,0.9221153846153847,0.047115384615384615,2,2,cobal.wav,phase2,True,True,72.0
0.9375,0.8644812143336857,0.0625,0.0,0.0,8.0,128.0,0.20945945945945946,3.65625,32,0.8268156424581006,0.921018981018981,0.05015307568281215,5,5,afjiv.wav,phase2,True,True,148.0
0.8430493273542601,0.6395641672148575,0.15695067264573992,0.0,0.0,35.0,223.0,0.13157894736842105,6.387096774193548,31,0.8837209302325582,0.8384044857259143,0.10627899128727529,6,6,tplwz.wav,phase2,True,True,228.0
0.9032258064516129,0.747544215352943,0.0967741935483871,0.0,0.0,6.0,62.0,0.10606060606060606,7.375,8,0.904109589041096,0.8876811594202899,0.09735528146771308,3,3,syiwe.wav,phase2,True,True,66.0
0.64375,0.3283662071385777,0.35625,0.0,0.0,114.0,320.0,0.1125,7.675675675675675,37,0.898876404494382,0.539092401546502,0.2901944677473312,5,5,vbjlx.wav,phase2,True,True,320.0
0.8004694835680751,0.5183484110142438,0.19953051643192488,0.0,0.0,85.0,426.0,0.09624413145539906,9.166666666666666,42,0.9122055674518201,0.8454050116550116,0.1269136499200968,4,4,qygfk.wav,phase2,True,True,426.0
1.0,1.0,0.0,0.0,0.0,0.0,436.0,0.10264900662251655,8.603174603174603,63,0.9069069069069069,1.0,0.0,1,1,grzbb.wav,phase2,True,True,604.0
1.0,1.0,0.0,0.0,0.0,0.0,116.0,0.05084745762711865,16.0,7,0.9516129032258064,1.0,0.0,1,1,atgpi.wav,phase2,True,True,118.0
0.9574468085106383,0.8224331001285896,0.0425531914893617,0.0,0.0,10.0,235.0,0.09349593495934959,9.291666666666666,24,0.9144981412639405,0.9352553870710296,0.04239824421388666,2,2,hycgx.wav,phase2,True,True,246.0
0.9432048681541582,0.7848814544910244,0.056795131845841784,0.0,0.0,28.0,493.0,0.07157057654075547,12.621621621621621,37,0.9332096474953617,0.941321243523316,0.008678756476683924,2,2,praxo.wav,phase2,True,True,503.0
1.0,1.0,0.0,0.0,0.0,0.0,84.0,0.023529411764705882,27.666666666666668,3,0.9770114942528736,1.0,0.0,1,1,vysqj.wav,phase2,True,True,85.0
0.9485294117647058,0.8028712292928396,0.051470588235294115,0.0,0.0,7.0,136.0,0.17567567567567569,4.518518518518518,27,0.8505747126436781,0.9473443223443223,0.005036630036630019,2,2,ngyrk.wav,phase2,True,True,148.0
0.7461538461538462,0.21503360464880614,0.25384615384615383,0.0,0.0,33.0,130.0,0.16176470588235295,4.956521739130435,23,0.860759493670886,0.6720071776467572,0.26775185849782107,2,2,mpvoh.wav,phase2,True,True,136.0
0.8938053097345132,0.7507744535602183,0.10619469026548672,0.0,0.0,36.0,339.0,0.08620689655172414,10.258064516129032,31,0.9206349206349206,0.8873165199758233,0.0426520217293758,5,5,imbqf.wav,phase2,True,True,348.0
0.944206008583691,0.8129524932076734,0.055793991416309016,0.0,0.0,13.0,233.0,0.12048192771084337,7.064516129032258,31,0.89247311827957,0.9430766267655927,0.008271402287095279,3,3,xvllq.wav,phase2,True,True,249.0
0.6222222222222222,0.2987375933085375,0.37777777777777777,0.0,0.0,51.0,135.0,0.2,3.8666666666666667,30,0.8333333333333334,0.5107758620689655,0.38731992095072965,3,3,ampme.wav,phase2,True,True,145.0
0.9169675090252708,0.7602939688713706,0.08303249097472924,0.0,0.0,23.0,277.0,0.05415162454873646,16.375,16,0.9486301369863013,0.9142650357603629,0.016460673021759697,3,3,bydui.wav,phase2,True,True,277.0
0.8456375838926175,0.5609612338722463,0.15436241610738255,0.0,0.0,23.0,149.0,0.10526315789473684,8.0,17,0.9047619047619049,0.6903752377890309,0.1723325468429649,4,4,cwryz.wav,phase2,True,True,152.0
0.7877094972067039,0.5291322293291222,0.2122905027932961,0.0,0.0,114.0,537.0,0.033210332103321034,27.57894736842105,19,0.9678571428571429,0.7058512179745076,0.40781816983187447,4,4,yfcmz.wav,phase2,True,True,542.0
0.7532808398950132,0.3321808925813364,0.24671916010498687,0.0,0.0,94.0,381.0,0.30851063829787234,2.2260273972602738,146,0.7642276422764227,0.5104735883424408,0.3611871900784332,3,3,ioasm.wav,phase2,True,True,470.0
0.9366576819407008,0.8868603251194577,0.06334231805929919,0.0,0.0,47.0,742.0,0.10459183673469388,8.457831325301205,83,0.9053117782909931,0.7825012320754057,0.33663083524649556,7,7,fvyvb.wav,phase2,True,True,784.0
0.8591549295774648,0.7013410604878655,0.14084507042253522,0.0,0.0,20.0,142.0,0.07746478873239436,10.916666666666666,12,0.9281045751633988,0.8321132168958256,0.06453321210906324,5,5,nnqfq.wav,phase2,True,True,142.0
0.7207207207207207,0.5512489284337239,0.27927927927927926,0.0,0.0,31.0,111.0,0.19491525423728814,3.9583333333333335,24,0.8368794326241136,0.6604978354978355,0.2897383832178511,8,8,qjgpl.wav,phase2,True,True,118.0
0.9652777777777778,0.9224921958013769,0.034722222222222224,0.0,0.0,5.0,144.0,0.07432432432432433,11.416666666666666,12,0.9308176100628931,0.9504551820728291,0.040559988929282545,4,4,tiams.wav,phase2,True,True,148.0
0.9702048417132216,0.9268030243903091,0.0297951582867784,0.0,0.0,16.0,537.0,0.040515653775322284,22.652173913043477,23,0.961061946902655,0.9719020745368654,0.01666325009539822,7,7,eapdk.wav,phase2,True,True,543.0
0.9343065693430657,0.8484466066235179,0.06569343065693431,0.0,0.0,9.0,137.0,0.06474820143884892,13.0,10,0.9391891891891891,0.9297318158032444,0.017154488319204565,4,4,ycxxe.wav,phase2,True,True,139.0
0.9791666666666666,0.8251958534462294,0.020833333333333332,0.0,0.0,1.0,48.0,0.046875,15.25,4,0.9552238805970149,0.9888888888888889,0.011111111111111127,2,2,bkwns.wav,phase2,True,True,64.0
0.8949152542372881,0.7952826728847131,0.10508474576271186,0.0,0.0,31.0,295.0,0.12131147540983607,7.052631578947368,38,0.891812865497076,0.8533452269094329,0.11730892530710021,7,7,uexjc.wav,phase2,True,True,305.0
0.9311224489795918,0.8602519024063016,0.06887755102040816,0.0,0.0,54.0,784.0,0.0491183879093199,18.875,40,0.9531812725090035,0.8514488004186622,0.14498402688832954,8,8,dbugl.wav,phase2,True,True,794.0
0.905,0.5798861749824278,0.095,0.0,0.0,19.0,200.0,0.3167259786476868,2.1333333333333333,90,0.7594594594594595,0.7896929824561404,0.12510421940337157,3,3,iwdjy.wav,phase2,True,True,281.0
0.6088888888888889,0.36238618037973425,0.39111111111111113,0.0,0.0,352.0,900.0,0.16023738872403562,5.208588957055214,163,0.8618925831202047,0.6074855519935611,0.42921462300429575,3,3,jcako.wav,phase2,True,True,1011.0
0.9470899470899471,0.7477526278712694,0.05291005291005291,0.0,0.0,10.0,189.0,0.03723404255319149,22.625,8,0.9641025641025642,0.9144654088050315,0.04779874213836477,2,2,zajzs.wav,phase2,True,True,188.0
0.656084656084656,0.40015667197705923,0.3439153439153439,0.0,0.0,65.0,189.0,0.23148148148148148,3.2549019607843137,51,0.81203007518797,0.5531570585210783,0.24042777461689352,7,7,luvfz.wav,phase2,True,True,216.0
0.976,0.9024062862944363,0.024,0.0,0.0,3.0,125.0,0.0962962962962963,8.714285714285714,14,0.9121621621621622,0.9594594594594594,0.040540540540540515,2,2,ywcwr.wav,phase2,True,True,135.0
1.0,1.0,0.0,0.0,0.0,0.0,62.0,0.022988505747126436,28.333333333333332,3,0.9775280898876405,1.0,0.0,1,1,sikkm.wav,phase2,True,True,87.0
0.7015706806282722,0.4834707722271084,0.29842931937172773,0.0,0.0,57.0,191.0,0.06806282722513089,12.714285714285714,14,0.9362745098039216,0.5403216842292473,0.33995851565791646,4,4,azisu.wav,phase2,True,True,191.0
0.8032786885245902,0.7601926925804385,0.19672131147540983,0.0,0.0,60.0,305.0,0.05844155844155844,15.263157894736842,19,0.9447852760736196,0.7317852461562896,0.35051809978897625,6,6,edixl.wav,phase2,True,True,308.0
0.9643605870020965,0.8862343248229247,0.03563941299790356,0.0,0.0,34.0,954.0,0.04933196300102775,18.877551020408163,49,0.9529872673849167,0.9464479152540193,0.020868093085396673,4,4,ktzmw.wav,phase2,True,True,973.0
0.9192200557103064,0.8211863288883393,0.0807799442896936,0.0,0.0,58.0,718.0,0.11023622047244094,7.976470588235294,85,0.900709219858156,0.9191429415705211,0.05702074742606528,6,6,nfqjx.wav,phase2,True,True,762.0
0.9224806201550387,0.8839875493958372,0.07751937984496124,0.0,0.0,50.0,645.0,0.07878787878787878,11.471698113207546,53,0.9269662921348314,0.8614611574746922,0.12178115657327077,10,10,xxwgv.wav,phase2,True,True,660.0
0.9849906191369606,0.9541128490611172,0.0150093808630394,0.0,0.0,8.0,533.0,0.10160427807486631,8.689655172413794,58,0.9077669902912622,0.9578964260039027,0.05841014317064884,4,4,mgpok.wav,phase2,True,True,561.0
1.0,1.0,0.0,0.0,0.0,0.0,110.0,0.00909090909090909,54.5,2,0.9909909909909911,1.0,0.0,1,1,qydmg.wav,phase2,True,True,110.0
0.951048951048951,0.8794342029500752,0.04895104895104895,0.0,0.0,28.0,572.0,0.03484320557491289,26.38095238095238,21,0.9663299663299664,0.9531341235779411,0.03149370857448776,5,5,zcdsd.wav,phase2,True,True,574.0
0.9720670391061452,0.8770820579608483,0.027932960893854747,0.0,0.0,5.0,179.0,0.04395604395604396,19.333333333333332,9,0.9578947368421052,0.9534341172079134,0.032381485628966034,2,2,gpjne.wav,phase2,True,True,182.0
0.95,0.8080725364594837,0.05,0.0,0.0,5.0,100.0,0.07766990291262135,10.555555555555555,9,0.927927927927928,0.9504283965728274,0.003059975520195879,2,2,kctgl.wav,phase2,True,True,103.0
0.9370629370629371,0.8037671584167525,0.06293706293706294,0.0,0.0,18.0,286.0,0.10033444816053512,8.67741935483871,31,0.9088145896656535,0.9518236185983827,0.04176997483245338,4,4,dhorc.wav,phase2,True,True,299.0
1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.05555555555555555,8.5,2,0.9473684210526315,1.0,0.0,1,1,hqyok.wav,phase2,True,True,18.0
0.9220532319391636,0.9077954034950785,0.0779467680608365,0.0,0.0,82.0,1052.0,0.08957952468007313,10.06060606060606,99,0.9177852348993287,0.8522720842277381,0.23958280849836847,15,15,ldnro.wav,phase2,True,True,1094.0
0.6511627906976745,0.473481099647332,0.3488372093023256,0.0,0.0,75.0,215.0,0.11261261261261261,7.576923076923077,26,0.8987854251012146,0.6814580729054414,0.35346932286643645,6,6,gzvkx.wav,phase2,True,True,222.0
0.8223350253807107,0.5361369232616623,0.17766497461928935,0.0,0.0,35.0,197.0,0.15609756097560976,5.242424242424242,33,0.8649789029535866,0.6055637088883872,0.34415608439801554,3,3,ezsgk.wav,phase2,True,True,205.0
0.8811475409836066,0.6974982440891124,0.11885245901639344,0.0,0.0,29.0,244.0,0.07630522088353414,11.5,20,0.9291044776119403,0.5989964157706092,0.4262387050907621,3,3,zyffh.wav,phase2,True,True,249.0
0.88,0.5637393767705382,0.12,0.0,0.0,6.0,50.0,0.1320754716981132,5.75,8,0.8833333333333333,0.8520499108734403,0.08734402852049916,2,2,rtvuw.wav,phase2,True,True,53.0
0.7874396135265701,0.6540731374696993,0.21256038647342995,0.0,0.0,132.0,621.0,0.12461538461538461,6.939024390243903,82,0.8891928864569084,0.5246517038347236,0.32849613138796413,5,5,wbqza.wav,phase2,True,True,650.0
0.819848975188781,0.6742860234804222,0.18015102481121897,0.0,0.0,167.0,927.0,0.11691022964509394,7.486725663716814,113,0.8953271028037384,0.737250429241881,0.315319416065216,7,7,oklol.wav,phase2,True,True,958.0
0.9292929292929293,0.8541756206488118,0.0707070707070707,0.0,0.0,7.0,99.0,0.13592233009708737,5.933333333333334,15,0.8803418803418804,0.8363874953548867,0.13207303970549178,4,4,zfkap.wav,phase2,True,True,103.0
0.5933014354066986,0.411153638011929,0.40669856459330145,0.0,0.0,340.0,836.0,0.293488824101069,2.3993399339933994,303,0.7731029301277235,0.5793899266087954,0.3282130371286337,18,18,kdfqk.wav,phase2,True,True,1029.0
0.9232081911262798,0.792509997250731,0.07679180887372014,0.0,0.0,45.0,586.0,0.09703947368421052,9.15,60,0.9115442278860569,0.8490067601480644,0.16314836213952869,5,5,mkrcv.wav,phase2,True,True,608.0
0.7252475247524752,0.47845988185924565,0.2747524752475248,0.0,0.0,111.0,404.0,0.10401891252955082,8.422222222222222,45,0.9057815845824412,0.521980198019802,0.43966766305211735,5,5,bxpwa.wav,phase2,True,True,423.0
0.9123505976095617,0.8207751674114462,0.08764940239043825,0.0,0.0,22.0,251.0,0.12595419847328243,6.735294117647059,34,0.8881355932203391,0.8898732540213704,0.047888272653466485,8,8,gocbm.wav,phase2,True,True,262.0
0.6797202797202797,0.4655885439820141,0.3202797202797203,0.0,0.0,229.0,715.0,0.16010498687664043,5.203252032520325,123,0.8619909502262444,0.4216578996646409,0.34782812929317886,5,5,kiadt.wav,phase2,True,True,762.0
1.0,1.0,0.0,0.0,0.0,0.0,95.0,0.18803418803418803,4.130434782608695,23,0.841726618705036,1.0,0.0,1,1,ysgbf.wav,phase2,True,True,117.0
1.0,1.0,0.0,0.0,0.0,0.0,65.0,0.07462686567164178,10.333333333333334,6,0.9305555555555556,1.0,0.0,1,1,qppll.wav,phase2,True,True,67.0
0.9025641025641026,0.48383066692523613,0.09743589743589744,0.0,0.0,19.0,195.0,0.11739130434782609,7.25,28,0.8949416342412452,0.6130595950955232,0.4364868231306426,3,3,iqbww.wav,phase2,True,True,230.0
0.7279693486590039,0.521185958217748,0.2720306513409962,0.0,0.0,71.0,261.0,0.24507042253521127,3.0454545454545454,88,0.8031674208144796,0.6673127554706503,0.2737153268304163,6,6,suuxu.wav,phase2,True,True,355.0
